推荐日,推荐排名,推荐度,代码,名称,推荐日收盘,T+1涨跌%,T+2累计%,T+3累计%,T+4累计%,T+5累计%,5日最高涨幅%,5日最低涨幅%,5日结果,首个+3%日,5日最佳收盘T+N,启动评分,MACD收口评分,MACD阶段,MACD窗口阶段,MACD开口收缩%,MACD收口3日%,MACD收口5日%,MACD收口效率,MACD标准化开口,MACD缠结,严格匹配度,最新价,所属行业,主题标签,流通市值(亿),参考总市值(亿),市值状态,市值数据源,筹码结构,收盘交易状态,激进买点,保守买点,激进止损,保守止损,激进止盈,保守止盈,关注理由,T+1开盘买入,买入价,交易结果,持有交易日,卖出价,净收益%,第一止盈%,第二止盈%,软止损%,硬止损%,首止盈卖出仓位%,首次止盈日,最终清仓日,最高浮盈%,最大浮亏%,交易备注,原T+5收盘%
2026-02-26,3,44.8,002551,尚荣医疗,3.81,1.31,-3.15,-4.99,-6.3,-4.2,1.31,-7.09,完整5日,,T+1,84.0,77.0,死叉强收口｜启动临界窗口,3,-25.18,37.98,-86.0,,0.0793,否,63.0,3.81,暂无同日行业数据,未分类,,,未取得市值,,58/100｜筹码结构中性,结构偏弱，不建议因为低价或历史涨停次数单独介入,3.83~3.83（承接/回踩）,4.00~4.02（突破确认）,3.79,3.95,3.99 / 3.99,4.09 / 4.15,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-1.3%，更像整理后的早期抬升，方向性仍需后续确认。近期5/20成交量比约0.88，量能处于收缩状态，但当前量比约1.08，启动力度还需要继续观察。过去250个交易日有6次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约1.9%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约-25.2%，近2日持续修复，符合本策略重点关注的死叉衰竭形态。,是,3.81,结构止损退出,4,3.57,-6.5,3.0,6.0,-3.0,-6.0,50.0,,T+4,1.31,-7.09,2026-03-02触发软止损预警；2026-03-03触发软止损预警；2026-03-04触发软止损预警；2026-03-04收盘确认结构破坏,-4.2
2026-02-27,1,66.0,603488,展鹏科技,9.92,9.98,4.74,1.71,1.92,2.82,9.98,-5.75,完整5日,T+1,T+1,100.0,100.0,死叉强收口｜启动临界窗口,3,26.05,49.1,58.99,,0.1732,否,63.0,9.92,暂无同日行业数据,未分类,,,未取得市值,,58/100｜筹码结构中性,结构偏弱，不建议因为低价或历史涨停次数单独介入,9.84~9.84（承接/回踩）,11.34~11.42（突破确认）,9.66,11.06,11.31 / 11.31,11.80 / 12.10,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-1.1%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.41，前期有明显缩量，而当前量比约1.02，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有7次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约1.7%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约26.1%，近4日持续修复，符合本策略重点关注的死叉衰竭形态。,是,10.91,T+5收盘退出,5,10.2,-6.71,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.0,-14.3,2026-03-03触发软止损预警；2026-03-04触发软止损预警；2026-03-05触发软止损预警；2026-03-06触发软止损预警,2.82
2026-02-27,2,65.0,600170,上海建工,2.99,-1.34,-5.35,-6.35,-5.02,-3.01,0.0,-6.69,完整5日,,T+1,100.0,100.0,死叉强收口｜启动临界窗口,3,34.29,61.59,57.91,,0.0828,否,71.0,2.99,暂无同日行业数据,未分类,,,未取得市值,,63/100｜筹码结构较好,价格仍在20日线上方，但结构优势有限，等待进一步确认,2.90~2.91（承接/回踩）,3.23~3.24（突破确认）,2.86,3.16,3.22 / 3.22,3.33 / 3.40,当前仍站在20日线之上，20日线相对60日线高约5.1%，但短线均线结构还不算特别强。近20日上涨约-0.3%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.64，前期有明显缩量，而当前量比约1.04，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有7次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.1%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约34.3%，近4日持续修复，符合本策略重点关注的死叉衰竭形态。,是,2.96,T+5收盘退出,5,2.9,-2.23,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.01,-5.74,2026-03-03触发软止损预警；2026-03-04触发软止损预警；2026-03-05触发软止损预警；2026-03-06触发软止损预警,-3.01
2026-02-27,3,62.9,000981,山子高科,4.96,-5.65,-6.65,-10.48,-8.67,-7.86,-1.41,-13.71,完整5日,,T+1,100.0,100.0,死叉强收口｜启动临界窗口,3,44.29,75.97,83.46,,0.0564,否,86.0,4.96,暂无同日行业数据,未分类,,,未取得市值,,64/100｜筹码结构较好,价格仍在20日线上方，但结构优势有限，等待进一步确认,4.74~4.87（承接/回踩）,5.22~5.26（突破确认）,4.60,5.04,5.20 / 5.33,5.49 / 5.68,当前仍站在20日线之上，20日线相对60日线高约13.5%，但短线均线结构还不算特别强。近20日上涨约0.2%，更像整理后的早期抬升，方向性仍需后续确认。近期5/20成交量比约0.89，量能处于收缩状态，但当前量比约1.16，启动力度还需要继续观察。过去250个交易日有21次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约5.0%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约44.3%，近4日持续修复，符合本策略重点关注的死叉衰竭形态。,是,4.82,结构止损退出,3,4.44,-8.08,3.0,6.0,-3.0,-6.0,50.0,,T+3,1.45,-11.2,2026-03-03触发软止损预警；2026-03-04触发软止损预警；2026-03-04收盘确认结构破坏,-7.86
2026-03-02,1,48.3,002426,胜利精密,4.21,-7.13,-5.7,-0.71,-0.24,-2.61,1.43,-9.03,完整5日,,T+4,86.0,100.0,死叉强收口｜启动临界窗口,3,62.24,80.96,88.75,,0.0352,否,52.0,4.21,暂无同日行业数据,未分类,,,未取得市值,,59/100｜筹码结构中性,已经偏热，优先等回踩，不适合为了信号强行追价,4.06~4.12（承接/回踩）,4.82~4.87（突破确认）,3.96,4.66,4.81 / 4.81,5.09 / 5.27,当前仍站在20日线之上，20日线相对60日线高约6.9%，但短线均线结构还不算特别强。近20日上涨约-8.7%，短线约9.6%，已经偏热，继续追价的性价比下降。近期量能没有明显收缩，5/20成交量比约0.94，因此“底部缩量”的特征并不突出。过去250个交易日有6次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约4.5%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约62.2%，近4日持续修复，符合本策略重点关注的死叉衰竭形态。,是,4.21,T+5收盘退出,5,4.1,-2.81,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.43,-9.03,2026-03-04触发软止损预警；2026-03-05触发软止损预警；2026-03-06触发软止损预警；2026-03-09触发软止损预警,-2.61
2026-03-06,1,64.3,002775,文科股份,4.46,-0.22,1.35,0.45,-0.22,0.0,1.79,-1.57,完整5日,,T+2,93.0,82.0,死叉强收口｜启动临界窗口,3,62.29,53.17,-0.68,,0.066,否,68.0,4.46,暂无同日行业数据,未分类,,,未取得市值,,62/100｜筹码结构较好,接近阶段平台高点，重点观察放量突破是否成立,4.25~4.29（承接/回踩）,4.57~4.60（突破确认）,4.26,4.48,4.56 / 4.56,4.73 / 4.83,当前仍站在20日线之上，20日线相对60日线高约0.7%，但短线均线结构还不算特别强。近20日上涨约4.2%，近5日约-0.4%，上涨速度相对温和，没有明显进入加速末端。近期量能没有明显收缩，5/20成交量比约1.09，因此“底部缩量”的特征并不突出。过去250个交易日有8次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约4.2%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约62.3%，近2日持续修复，符合本策略重点关注的死叉衰竭形态。,是,4.41,T+5收盘退出,5,4.46,0.93,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.95,-0.45,5日内未触发关键退出信号,0.0
2026-03-06,2,55.9,002172,澳洋健康,4.47,-2.24,-1.34,-2.91,-4.92,-4.47,0.0,-5.59,完整5日,,T+2,92.5,82.0,死叉强收口｜启动临界窗口,3,44.51,38.96,-124.14,,0.1012,否,70.0,4.47,暂无同日行业数据,未分类,,,未取得市值,,57/100｜筹码结构中性,价格仍在20日线上方，但结构优势有限，等待进一步确认,4.38~4.42（承接/回踩）,4.67~4.70（突破确认）,4.29,4.58,4.66 / 4.69,4.83 / 4.94,当前仍站在20日线之上，20日线相对60日线高约3.2%，但短线均线结构还不算特别强。近20日上涨约3.0%，更像整理后的早期抬升，方向性仍需后续确认。近期量能没有明显收缩，5/20成交量比约1.16，因此“底部缩量”的特征并不突出。过去250个交易日有6次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约3.0%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约44.5%，近2日持续修复，符合本策略重点关注的死叉衰竭形态。,是,4.39,T+5收盘退出,5,4.27,-2.93,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.82,-3.87,2026-03-12触发软止损预警；2026-03-13触发软止损预警,-4.47
2026-03-06,3,54.2,600448,华纺股份,3.4,-1.76,2.35,2.06,0.59,1.47,2.94,-2.65,完整5日,,T+2,89.0,77.0,死叉强收口｜启动临界窗口,3,40.51,31.98,-16481.93,,0.1436,否,62.0,3.4,暂无同日行业数据,未分类,,,未取得市值,,59/100｜筹码结构中性,价格仍在20日线上方，但结构优势有限，等待进一步确认,3.33~3.36（承接/回踩）,3.54~3.56（突破确认）,3.29,3.47,3.53 / 3.56,3.66 / 3.73,当前仍站在20日线之上，20日线相对60日线高约3.0%，但短线均线结构还不算特别强。近20日上涨约4.3%，近5日约-0.3%，上涨速度相对温和，没有明显进入加速末端。近期量能没有明显收缩，5/20成交量比约1.08，因此“底部缩量”的特征并不突出。过去250个交易日有5次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约3.8%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约40.5%，近2日持续修复，符合本策略重点关注的死叉衰竭形态。,是,3.39,移动止盈退出,4,3.42,1.74,3.0,6.0,-3.0,-6.0,50.0,T+3,T+4,3.24,-2.36,2026-03-11达到第一止盈：卖出50%；2026-03-12从峰值回撤约2.2%后退出,1.47
2026-03-09,1,44.8,603176,汇通集团,5.77,1.73,1.04,-0.69,-0.69,-1.21,1.91,-1.56,完整5日,,T+1,86.0,82.0,死叉强收口｜启动临界窗口,3,41.01,58.62,-7.06,,0.1205,否,64.0,5.77,暂无同日行业数据,未分类,,,未取得市值,,63/100｜筹码结构较好,接近阶段平台高点，重点观察放量突破是否成立,5.67~5.70（承接/回踩）,5.94~5.97（突破确认）,5.60,5.82,5.92 / 6.04,6.13 / 6.25,当前仍站在20日线之上，20日线相对60日线高约3.4%，但短线均线结构还不算特别强。近20日上涨约-0.5%，更像整理后的早期抬升，方向性仍需后续确认。近期量能没有明显收缩，5/20成交量比约1.03，因此“底部缩量”的特征并不突出。过去250个交易日有10次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约4.7%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约41.0%，近2日持续修复，符合本策略重点关注的死叉衰竭形态。,是,5.84,T+5收盘退出,5,5.7,-2.6,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.68,-2.74,5日内未触发关键退出信号,-1.21
2026-03-10,1,74.9,000989,九芝堂,8.95,1.45,0.89,1.23,1.56,1.34,2.68,-0.34,完整5日,,T+4,100.0,100.0,死叉强收口｜启动临界窗口,3,67.02,79.1,56.93,,0.0738,否,75.0,8.95,暂无同日行业数据,未分类,,,未取得市值,,67/100｜筹码结构较好,接近阶段平台高点，重点观察放量突破是否成立,8.31~8.40（承接/回踩）,9.28~9.32（突破确认）,8.20,9.16,9.25 / 9.25,9.48 / 9.61,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约2.6%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.72，前期有明显缩量，而当前量比约1.70，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有5次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.9%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约67.0%，近3日持续修复，符合本策略重点关注的死叉衰竭形态。,是,9.03,T+5收盘退出,5,9.07,0.24,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.77,-1.22,5日内未触发关键退出信号,1.34
2026-03-10,2,72.6,002067,景兴纸业,5.61,-0.71,-2.67,-5.35,-5.35,-6.95,0.89,-7.13,完整5日,,T+1,98.0,82.0,死叉强收口｜启动临界窗口,3,42.34,48.37,-67.82,,0.0883,否,84.0,5.61,暂无同日行业数据,未分类,,,未取得市值,,64/100｜筹码结构较好,价格仍在20日线上方，但结构优势有限，等待进一步确认,5.52~5.57（承接/回踩）,6.04~6.09（突破确认）,5.37,5.86,6.03 / 6.09,6.33 / 6.52,当前仍站在20日线之上，20日线相对60日线高约0.7%，但短线均线结构还不算特别强。近20日上涨约5.3%，更像整理后的早期抬升，方向性仍需后续确认。近期5/20成交量比约0.81，量能处于收缩状态，但当前量比约1.36，启动力度还需要继续观察。过去250个交易日有9次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约4.1%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约42.3%，近2日持续修复，符合本策略重点关注的死叉衰竭形态。,是,5.6,结构止损退出,5,5.22,-6.99,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.07,-6.96,2026-03-13触发软止损预警；2026-03-16触发软止损预警；2026-03-17触发软止损预警；2026-03-17收盘确认结构破坏,-6.95
2026-03-10,3,71.5,600586,金晶科技,6.5,-0.77,-2.0,-3.85,-6.62,-8.46,0.77,-8.46,完整5日,,T+1,100.0,100.0,死叉强收口｜启动临界窗口,3,21.29,43.73,36.76,,0.1708,否,84.0,6.5,暂无同日行业数据,未分类,,,未取得市值,,66/100｜筹码结构较好,结构偏弱，不建议因为低价或历史涨停次数单独介入,6.56~6.56（承接/回踩）,7.99~8.06（突破确认）,6.42,7.75,7.97 / 7.97,8.38 / 8.64,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约11.7%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.62，前期有明显缩量，而当前量比约1.10，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有6次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.0%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约21.3%，近3日持续修复，符合本策略重点关注的死叉衰竭形态。,是,6.52,结构止损退出,4,6.07,-7.1,3.0,6.0,-3.0,-6.0,50.0,,T+4,0.46,-7.67,2026-03-12触发软止损预警；2026-03-13触发软止损预警；2026-03-16触发软止损预警；2026-03-16收盘确认结构破坏,-8.46
2026-03-10,4,69.4,002644,佛慈制药,9.15,-1.86,-2.08,-3.06,-2.08,-2.95,0.0,-3.28,完整5日,,T+1,100.0,100.0,死叉强收口｜启动临界窗口,3,63.64,80.29,77.32,,0.0867,否,55.0,9.15,暂无同日行业数据,未分类,,,未取得市值,,64/100｜筹码结构较好,价格仍在20日线上方，但结构优势有限，等待进一步确认,8.68~8.78（承接/回踩）,11.02~11.07（突破确认）,8.52,10.85,10.99 / 10.99,11.29 / 11.47,当前仍站在20日线之上，20日线相对60日线高约2.1%，但短线均线结构还不算特别强。近20日上涨约-0.7%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.41，前期有明显缩量，而当前量比约1.26，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有5次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.7%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约63.6%，近4日持续修复，符合本策略重点关注的死叉衰竭形态。,是,9.14,T+5收盘退出,5,8.88,-3.04,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.11,-3.17,2026-03-13触发软止损预警；2026-03-16触发软止损预警；2026-03-17触发软止损预警,-2.95
2026-03-10,5,62.9,603617,君禾股份,7.73,0.65,-0.13,-0.65,0.52,-0.78,2.2,-1.29,完整5日,,T+1,100.0,100.0,死叉强收口｜启动临界窗口,3,51.36,69.35,57.57,,0.0938,否,76.0,7.73,暂无同日行业数据,未分类,,,未取得市值,,65/100｜筹码结构较好,接近阶段平台高点，重点观察放量突破是否成立,7.59~7.60（承接/回踩）,7.89~7.92（突破确认）,7.52,7.76,7.87 / 7.98,8.09 / 8.23,当前仍站在20日线之上，20日线相对60日线高约1.3%，但短线均线结构还不算特别强。近20日上涨约2.5%，更像整理后的早期抬升，方向性仍需后续确认。近期5/20成交量比约0.87，量能处于收缩状态，但当前量比约1.07，启动力度还需要继续观察。过去250个交易日有6次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.4%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约51.4%，近3日持续修复，符合本策略重点关注的死叉衰竭形态。,是,7.78,T+5收盘退出,5,7.67,-1.61,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.54,-1.93,5日内未触发关键退出信号,-0.78
2026-03-11,1,65.8,000056,上证国企,2.06,-3.88,-4.85,-3.4,-3.4,-2.91,0.0,-6.31,完整5日,,T+5,100.0,100.0,死叉强收口｜启动临界窗口,3,28.68,51.54,51.55,,0.0659,否,75.0,2.06,暂无同日行业数据,未分类,,,未取得市值,,67/100｜筹码结构较好,结构偏弱，不建议因为低价或历史涨停次数单独介入,2.06~2.06（承接/回踩）,2.44~2.46（突破确认）,2.00,2.34,2.43 / 2.43,2.60 / 2.70,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约15.1%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.62，前期有明显缩量，而当前量比约1.19，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有5次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约3.5%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约28.7%，近3日持续修复，符合本策略重点关注的死叉衰竭形态。,是,2.05,T+5收盘退出,5,2.0,-2.64,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.49,-5.85,2026-03-13触发软止损预警；2026-03-16触发软止损预警；2026-03-18触发软止损预警,-2.91
